run,L_m,CV,seed,n,geometry,covariance_model,source_dx_m,source_nx,source_ny,domain_area_m2,path_length_total_m,path_length_each_m,Q_true_kg_s,Q_true_recomputed_kg_s,Q_prior_kg_s,Q_hat_kg_s,posterior_sigma_kg_s,e_signed,e_abs,converged,n_iter,method,n_obs,n_state,dof,dfs,prior_influence,ak_diag,chi2,chi2_per_dof,sigma_repr_mean_ng_m3,inverse_crime_flag,total_only,inversion_template,n_fine_cells,state_units,obs_units,jacobian_units,nature_run,E_Q_reported
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n3_op,250.0,2.0,4,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778000000000004,0.0,0.028058042497310278,0.0065415347631559186,0.010081449251575976,0.010081449251575976,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,0.09608268200135783,0.04804134100067892,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_surface,0.01008144925157585
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n3_op,250.0,2.0,5,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778,0.0,0.018390715776575695,0.0065415347631559186,-0.3379395285270468,0.3379395285270468,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,5.570304166887095,2.7851520834435477,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_surface,0.3379395285270468
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n3_op,250.0,2.0,6,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778,0.0,0.025802775610739386,0.0065415347631559186,-0.07110750915330889,0.07110750915330889,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,0.774162801991628,0.387081400995814,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_surface,0.07110750915330889
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n3_op,250.0,2.0,7,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778000000000004,0.0,0.029784891609139295,0.0065415347631559186,0.07224751994885502,0.07224751994885502,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,3.6135841645251356,1.8067920822625678,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_surface,0.07224751994885488
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n3_op,500.0,2.0,0,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027777999999999994,0.0,0.023196089885652922,0.0065415347631559186,-0.16494744453693852,0.16494744453693852,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,4.914164148150407,2.4570820740752035,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_surface,0.16494744453693833
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n3_op,500.0,2.0,1,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027777999999999997,0.0,0.036611317688701586,0.0065415347631559186,0.31799689281811455,0.31799689281811455,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,2.304155926985116,1.152077963492558,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_surface,0.3179968928181147
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n3_op,500.0,2.0,2,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778000000000004,0.0,0.03589981524281571,0.0065415347631559186,0.292383009677288,0.292383009677288,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,1.7489000010721372,0.8744500005360686,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_surface,0.2923830096772878
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n3_op,500.0,2.0,3,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778000000000004,0.0,0.02758426441016595,0.0065415347631559186,-0.006974425438622294,0.006974425438622294,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,0.7982948742163425,0.39914743710817124,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_surface,0.006974425438622418
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n3_op,500.0,2.0,4,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027777999999999997,0.0,0.02053975705792059,0.0065415347631559186,-0.26057466131756823,0.26057466131756823,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,2.9283851760687005,1.4641925880343503,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_surface,0.2605746613175681
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n3_op,500.0,2.0,5,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778000000000004,0.0,0.023574372786094956,0.0065415347631559186,-0.15132936906562908,0.15132936906562908,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,3.032442577811215,1.5162212889056075,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_surface,0.1513293690656292
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n3_op,500.0,2.0,6,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027777999999999994,0.0,0.029131904902943095,0.0065415347631559186,0.048740186584458736,0.048740186584458736,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,9.44581188688198,4.72290594344099,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_surface,0.048740186584459
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n3_op,500.0,2.0,7,3,open_path,exponential,40.0,25,25,1000000.0,1000.0,333.3333333333333,0.027778,0.027778,0.0,0.045262571272658654,0.0065415347631559186,0.6294395302994691,0.6294395302994691,True,1,nonnegative,3,1,2,0.9999572083229423,4.279167705767417e-05,0.9999572083229423,1.4403995186666223,0.7201997593333112,37533.8330522395,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_surface,0.6294395302994691
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n4_op,100.0,0.5,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.02892675418403199,0.005758145032167979,0.041354819786593326,0.041354819786593326,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.3110485804705965,0.7703495268235322,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_surface,0.04135481978659346
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n4_op,100.0,0.5,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.0302085917696837,0.005758145032167979,0.0875006037037835,0.0875006037037835,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.303399393563629,0.4344664645212097,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_surface,0.08750060370378336
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n4_op,100.0,0.5,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.02750948496737471,0.005758145032167979,-0.00966646384279976,0.00966646384279976,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.8865797857081328,0.29552659523604424,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_surface,0.009666463842799638
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n4_op,100.0,0.5,3,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.027232014690917343,0.005758145032167979,-0.019655313884464596,0.019655313884464596,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.8187787543643674,0.6062595847881225,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_surface,0.019655313884464475
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n4_op,100.0,0.5,4,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.02921055268862288,0.005758145032167979,0.05157148421854997,0.05157148421854997,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.4678242675696986,0.15594142252323287,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_surface,0.0515714842185501
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n4_op,100.0,0.5,5,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.027550570846565967,0.005758145032167979,-0.008187384024553029,0.008187384024553029,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,3.108762716580352,1.0362542388601172,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_surface,0.008187384024552906
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n4_op,100.0,0.5,6,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.02752175818460267,0.005758145032167979,-0.009224631557251433,0.009224631557251433,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.19091430327091,0.39697143442363664,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_surface,0.00922463155725131
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n4_op,100.0,0.5,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.02927695513938653,0.005758145032167979,0.053961953322288495,0.053961953322288495,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.3858002316822224,0.7952667438940741,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_surface,0.05396195332228836
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n4_op,250.0,0.5,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.029004579485015617,0.005758145032167979,0.04415650820849652,0.04415650820849652,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.5085622347120595,0.8361874115706865,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_surface,0.04415650820849652
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n4_op,250.0,0.5,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.030466670849282482,0.005758145032167979,0.0967913762431594,0.0967913762431594,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.8809630121672586,0.2936543373890862,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_surface,0.0967913762431594
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n4_op,250.0,0.5,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000008,0.0,0.02683263979222785,0.005758145032167979,-0.03403269521823563,0.03403269521823563,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.8389354748587144,0.27964515828623815,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_surface,0.034032695218235876
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n4_op,250.0,0.5,3,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.026094594272506023,0.005758145032167979,-0.06060212137281219,0.06060212137281219,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.3482344624583487,0.7827448208194495,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_surface,0.06060212137281231
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n4_op,250.0,0.5,4,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.028618255397084156,0.005758145032167979,0.030248952303411163,0.030248952303411163,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.42540824819597545,0.14180274939865847,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_surface,0.03024895230341129
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n4_op,250.0,0.5,5,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.027531128599017903,0.005758145032167979,-0.008887299336960811,0.008887299336960811,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,4.571911991156041,1.5239706637186803,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_surface,0.008887299336960934
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n4_op,250.0,0.5,6,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.02770746249400963,0.005758145032167979,-0.002539329901014116,0.002539329901014116,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.9654030080273731,0.32180100267579104,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_surface,0.0025393299010139916
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n4_op,250.0,0.5,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.029692778016082673,0.005758145032167979,0.06893145712731918,0.06893145712731918,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.0673479863031807,0.6891159954343936,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_surface,0.06893145712731905
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n4_op,500.0,0.5,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.02814998441082125,0.005758145032167979,0.013391331658911758,0.013391331658911758,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,3.3676349792945417,1.1225449930981806,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_surface,0.013391331658911631
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n4_op,500.0,0.5,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.03234051758015936,0.005758145032167979,0.1642493188911857,0.1642493188911857,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.9327618008970058,0.6442539336323353,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_surface,0.1642493188911857
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n4_op,500.0,0.5,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.032125195637980594,0.005758145032167979,0.1564977909849735,0.1564977909849735,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.8631191376173586,0.6210397125391195,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_surface,0.15649779098497363
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n4_op,500.0,0.5,3,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.028497334713407374,0.005758145032167979,0.025895842515925315,0.025895842515925315,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.07646518801103121,0.02548839600367707,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_surface,0.025895842515925187
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n4_op,500.0,0.5,4,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.026429263977872673,0.005758145032167979,-0.048554108363716875,0.048554108363716875,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.5243927428438737,0.8414642476146246,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_surface,0.048554108363716875
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n4_op,500.0,0.5,5,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.027544615948985416,0.005758145032167979,-0.008401758622456066,0.008401758622456066,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,3.001934889779252,1.0006449632597507,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_surface,0.008401758622455941
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n4_op,500.0,0.5,6,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.03028045462912365,0.005758145032167979,0.09008764594728383,0.09008764594728383,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,5.5657073977242515,1.8552357992414172,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_surface,0.09008764594728369
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n4_op,500.0,0.5,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.035090322144064184,0.005758145032167979,0.26324149125438057,0.26324149125438057,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.6526323832008583,0.5508774610669528,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_surface,0.26324149125438057
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n4_op,100.0,1.0,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.02803190255650655,0.005758145032167979,0.009140418910884494,0.009140418910884494,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.721367086674754,0.9071223622249179,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_surface,0.009140418910884367
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n4_op,100.0,1.0,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.030683435147500004,0.005758145032167979,0.1045948285513717,0.1045948285513717,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.0863350626056878,0.36211168753522927,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_surface,0.10459482855137184
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n4_op,100.0,1.0,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.02604934655080079,0.005758145032167979,-0.062231026322960944,0.062231026322960944,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.38921015226998473,0.12973671742332823,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_surface,0.06223102632296106
