geometry,n,CV,L_m,ak,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,mean_pred_mc,mae_pred_mc,sd_pred_mc_se,sd_mc_m_median,sd_mc_m_lo,sd_mc_m_hi,sd_emp_total,mean_emp_total,mae_emp_total,sd_emp_total_lo,sd_emp_total_hi,sd_emp_pure,mean_emp_pure,mae_emp_pure,sd_emp_pure_lo,sd_emp_pure_hi,m_realizations
point,2,0.5,500.0,0.9999365942104642,0.105544134241927,0.1123547959129059,0.10822841065537547,0.0023486222133832983,0.08568304094909393,0.0012101816987789844,0.10539051052407619,0.07354901622324023,0.1416140303536031,0.09234495739551084,0.07817125427598981,0.09818204708001199,0.07022745306408748,0.13487642551052084,0.0858711166134511,0.0031119454309985793,0.06979953410876136,0.06530415933491006,0.12542091728749255,20
point,2,1.0,100.0,0.9999365942104642,0.1774227977030728,0.19845564660455553,0.2003278822048284,0.002500601742334182,0.15339895676061413,0.0022400138312240326,0.19203540844367048,0.12775742325648445,0.28202065108724755,0.11753323016965866,0.08028293761804009,0.11560181187251495,0.0893828925585876,0.17166570228727512,0.18778266346787564,-0.010796926807218716,0.15072657436033238,0.14280691178899882,0.27427003201609984,20
point,2,1.0,250.0,0.9999365942104642,0.1960073440486738,0.2301920130856809,0.21293810364301127,0.0010330719092524348,0.16106013700041363,0.002381018019584821,0.2007838464174524,0.13948928106336433,0.3284139467993687,0.1504036959627154,0.07911063972304835,0.13172762107092925,0.11438056605135596,0.21967537229064085,0.185282943308007,-0.02163595783353929,0.15973519244304552,0.14090589861890598,0.2706190116523603,20
point,2,1.0,500.0,0.9999365942104642,0.1860178678063603,0.22676478438353195,0.19098614789549118,-0.0004983682417940619,0.14883234754372432,0.0021355570085879317,0.18563862025129535,0.1278240990406527,0.2696716458409708,0.16309838639490143,0.07182141866082424,0.13818114450613977,0.12403475618402479,0.23821687706520578,0.14852193505077668,0.013241673483003504,0.12156830112153916,0.11294950495340114,0.2169269256767053,20
point,2,2.0,100.0,0.9999365942104642,0.27035462678489236,0.35698035267190636,0.3074122466464443,-0.007041625319762097,0.22819046336392887,0.0034374031053331414,0.28321381145217944,0.17768562578355768,0.4846581815847952,0.19325252265384404,0.07867964401259003,0.1628580492838708,0.14696668715826483,0.2822591531966915,0.3047968321652144,-0.005108118022915052,0.24497665613372957,0.23179506308382042,0.4451776078395023,20
point,2,2.0,250.0,0.9999365942104642,0.29867352467331443,0.44135162669021605,0.333326142693598,-0.00424518674064255,0.24863493172031878,0.0037271654935122096,0.31451074149392855,0.20764936659443273,0.5016153626429243,0.23547021463090084,0.07566589710651031,0.18287574275389587,0.1790728363775939,0.34392111664079855,0.2919948529432526,-0.02812583076466859,0.2511587887951775,0.22205928085710783,0.42647940010171725,20
point,2,2.0,500.0,0.9999365942104642,0.2834516864640727,0.456492335442958,0.30174515659976026,-0.0041635013459085666,0.22890572277313287,0.0033740351909537307,0.28562803882019805,0.19134990533131918,0.4482656963865033,0.24708663809745293,0.06973798570776349,0.19541011032515151,0.18790701484037492,0.3608877352691942,0.22651189017952233,0.0348354730315868,0.18635006054560588,0.17226011668303012,0.33083684203996183,20
point,3,0.5,100.0,0.9999549248132404,0.08490550218320969,0.08799473432694195,0.08672129583583088,-0.001335423804561149,0.06837560993749679,0.0009696947823534182,0.08313972226348271,0.057867266883241404,0.12020911351582271,0.0627603880588382,0.09579118113849866,0.0975407623630608,0.0477286722631618,0.0916660426705744,0.08964207819056237,-0.003130318541818879,0.06519481205398227,0.06817193939169021,0.13092867680791664,20
point,3,0.5,250.0,0.9999549248132404,0.10359317032110864,0.10813732106096652,0.10701263757380337,0.003087569324885907,0.08377929954881805,0.001196587243087755,0.10447226082859212,0.07240259753112308,0.14133406797289066,0.09146914097404465,0.09758863241192148,0.10639151358853613,0.06956140308836609,0.1335972328868799,0.10421553811491065,0.0004815343597592158,0.07768929708875437,0.07925491567630845,0.15221425901353988,20
point,3,0.5,500.0,0.9999549248132404,0.10518054451504458,0.11109188399234972,0.10674036425533454,0.002294465021721412,0.0838441799765889,0.0011935427542600846,0.10430687412273984,0.0731960519345462,0.14422296642037732,0.10346424535254417,0.08650083616874338,0.10988348420936658,0.07868356474719918,0.15111694211440577,0.09938004508597346,-0.008880864140067482,0.076139497262001,0.07557756967595265,0.14515167504882204,20
point,3,1.0,100.0,0.9999549248132404,0.14964299621754684,0.16789318840168027,0.1623749508233136,0.002560728121520343,0.12398040414212658,0.0018156341078704719,0.1562659185593219,0.09711792869223476,0.24065079174558154,0.11069264658389422,0.09066430261358432,0.11198413133532044,0.08418069445000313,0.16167453992740488,0.1787681598283949,-0.015970528963063006,0.1247726077414493,0.13595146836152203,0.2611037036865808,20
point,3,1.0,250.0,0.9999549248132404,0.18257936171291975,0.20964214990302982,0.1958169592979197,0.0010438569405021002,0.14809839792553903,0.0021895738745297904,0.18460155997028438,0.12322426288913728,0.2887715348328581,0.16005429375579946,0.09444252166163773,0.1378407809502819,0.12171975297253747,0.23377076169881414,0.19753488849199952,-0.00794384919943553,0.14325115861201526,0.15022338524318846,0.28851385527538725,20
point,3,1.0,500.0,0.9999549248132404,0.18537705355138773,0.22052171627683456,0.1810826469320795,-0.0009630533550849414,0.141155202325883,0.002024818658581814,0.17500298074769957,0.116118355441503,0.2558203978896882,0.17825306025923837,0.07923448487478192,0.15452229024337535,0.13555974008705504,0.26035136386609353,0.1637479079998105,-0.011513021877361402,0.12877654268116512,0.12452871112546787,0.23916554989838262,20
point,3,2.0,100.0,0.9999549248132404,0.22802411481006238,0.30379669181032753,0.27444203381818505,0.004842097044783655,0.1979937438501629,0.0030687388338355385,0.24708231508288772,0.16399435110702568,0.460803211020159,0.1774613346066297,0.08145061132070973,0.1527240443974925,0.13495764033330157,0.25919499183430533,0.3356451523902372,-0.040422111950159455,0.22282130363470723,0.2552549142961622,0.49023378938209333,20
point,3,2.0,250.0,0.9999549248132404,0.2782121341425866,0.392182873035741,0.30875235161272085,0.0019985478556553476,0.2200498447328859,0.003452387807545898,0.27843137185652655,0.15850386372388553,0.5149772335329715,0.24416878294122613,0.08964897796814807,0.1909647029194514,0.18568801402201854,0.35662599878970513,0.3378618277529453,-0.026130165120335242,0.2405960243372959,0.25694067461684944,0.49347140254334915,20
point,3,2.0,500.0,0.9999549248132404,0.2824752217651478,0.4301239427559969,0.29628632699375834,0.002537169094852724,0.2198382379818054,0.003312995990193664,0.2781677839947968,0.1792391529900344,0.44867353017645284,0.26569548301279106,0.07545025518654835,0.21251917329819808,0.20205886264806389,0.3880672863334784,0.23225113520636037,-0.012286864621447133,0.18818727673875618,0.17662475739664596,0.33921942053889975,20
point,4,0.5,100.0,0.9999669736383479,0.09110440029527267,0.0942850767205037,0.09287253082331157,-0.00028538853622970406,0.07251939775266047,0.0010384762784657643,0.08739533621217221,0.06131713462718416,0.12816966713277142,0.05674740315595629,-0.016800420010862648,0.0475754968439981,0.04315585500326955,0.08288364747301202,0.09444954851258167,-0.005401265437187658,0.07804915768301528,0.07182797439261182,0.13795033160174297,20
point,4,0.5,250.0,0.9999669736383479,0.11958527198361167,0.12428660707986315,0.12411579481078894,0.004103453007473177,0.09698341639337779,0.0013878302610181052,0.12095312265852082,0.07753012053548759,0.1731953747680437,0.08174945991957759,-0.014799049826688948,0.06640834443549212,0.06216967901049382,0.11940094242659997,0.11918241514703995,0.000858670638308015,0.09294071499786703,0.0906370818923592,0.17407445508795213,20
